id;филиал;автор;оценка;дата;подтверждён;лайки;текст
255595852;На Есет батыра;Андрей Хакеев;1;2026-07-05;да;0;забрали сегодня донер куриный стандарт всей семьёи в 22:18 июля,ужасный вкус просто отвратительный соус горький,мы даже его дальше есть не стали,очень разочарован очень очень сильно,кушать невозможно было
255242073;На Есет батыра;Алена Вагнер;5;2026-07-03;да;0;Это просто умопомрочительные сочные, мощные бургеры🤩 такого давно не встречали. Пробовали впервые доберман и мерзавца. Мы в восторге! Однозначно вернёмся снова и будем заказывать доставку, рекомендую всем друзьям.
255073837;На Есет батыра;Itachi Uchiha;5;2026-07-03;да;0;Өте керемет жер екен. Донерлері керемет
254840686;На Есет батыра;Айдана Кереева;5;2026-07-02;да;0;Донер необычно вкусные👍🏻
254392987;На Есет батыра;Linavian7 .;5;2026-06-30;да;0;Самый вкусный и сытный Донер что я ел
253618276;На Есет батыра;Alan Khan;4;2026-06-28;да;0;Бургеры вкусные но перчатки маленькие)
253025171;На Есет батыра;Ekaterina Urkunova;1;2026-06-25;да;0;"Разочарована! Часто с семьёй ходили в это заведение, но сегодня с парога говорят без коляски вход🤨. Я понимаю ещё когда ребёнок взрослый, но у меня 5 месячная дочь и я не хочу к примеру чтобы она лежала пока мы кушаем на диване где все грязными задницами сидят.
Обслуживание с порога ДНО.
Коляска была чистая."
250314554;На Есет батыра;Егор Волков;5;2026-06-15;да;0;девушка Аысылай очень приятная,помогла выбрать донеры,все очень вкусно донеры как всегда бомба,я ваш преданный гость!!!
249407362;На Есет батыра;Зарина Шунтаева;5;2026-06-12;да;0;Самый вкусный 😍😍😍
248763927;На Есет батыра;Dilekk .;5;2026-06-09;да;0;Донер и бургер были просто невероятно вкусными! Всё свежее, сочное и очень сытное. Мясо приготовлено отлично, овощи свежие, соусы идеально дополняют вкус. Порции хорошие, остались очень довольны. Обязательно закажем ещё! 😍
248734054;На Есет батыра;Ислам Жумагул;3;2026-06-09;да;0;Интерьер хороший , сотрудники добрые , еда вкусная , можно поиграть в настольные игры когда ждешь свой заказ но один минус текстура плохая и детские столы и диваны и сиденья не чистые(
248477176;На Есет батыра;. .;5;2026-06-08;да;0;"Очень нравится это заведение.
Еда свежая, вкусная и приготовлено качественно. В зале приятно находиться, чисто и уютно.
Особенно хочется отметить девушку на кассе. Приветливая, доброжелательная и располагающая к себе. После такого обслуживания хочется возвращаться.
Остались только положительные впечатления.
Спасибо за вкусную еду и отличный сервис!🥺"
247903007;На Есет батыра;Nurda Paramount;5;2026-06-05;да;0;натуре лучшая донерная в Актобе
247794014;На Есет батыра;Nuriden Amirkhanov;5;2026-06-05;да;0;"Асылай кассирша такая добрая,приветливая,милая красавица ❤️💋
Придем еще не последний раз"
247687826;На Есет батыра;imtiredsir please;5;2026-06-05;да;0;настолки можно поиграть пока едите
247664765;На Есет батыра;Kausar Tuleeva🖤;5;2026-06-05;да;0;Лучший!,просто люблю,каждый рад там берем,🥰🥰,очень вкусно
247660903;На Есет батыра;Arka ✌🏻;5;2026-06-05;да;0;Очень классно понравилось♡
247660819;На Есет батыра;zhaneka 🤍;5;2026-06-05;да;0;Очень вкусные блюда, официанты очень вежливые, доброжелательные, и мы хотели взять конфетки парочку штук, нам дали несколько конфет 🫶🏼
247657250;На Есет батыра;Alexandra 🖤;5;2026-06-05;да;0;"Тут вкусные донеры, и отличное обслуживание 
(Конфеты бесплатно дают, пасиба блин)"
247656850;На Есет батыра;Влад Яковлев;5;2026-06-05;да;0;"Жанкль Жасмина хорошо работает
Кассир Асылай хорошо
Все вскусно конфеты бесплатные"
247475136;На Есет батыра;эля ядерко;5;2026-06-04;да;0;очень вкусняцко, хороший зал и приятный персонал
247367980;На Есет батыра;**** ****;5;2026-06-03;да;0;Донеры и бургеры 🔥 обсливание 👍🏽 быстро и вкусно👍🏽👍🏽👍🏽
245319129;На Есет батыра;Дарья Потякина;5;2026-05-27;да;0;Очень вкусно советую
245110568;На Есет батыра;Дмитрий Минаев;5;2026-05-26;да;0;Практически лучшая донерная в городе
244553066;На Есет батыра;Женя Додэп;5;2026-05-24;да;0;одно из лучших мест в актобе, летник кайфовый
243202618;На Есет батыра;Al Al;1;2026-05-18;да;0;"Не советую здесь брать донеры, Ужас а не донер. Размеры каждый раз разные, соусы разные каждый раз, готовят как хотят по настроению не смотря на заказ. Заказываешь XL и определенный в меню, по делу маленький размер донера получаешь с непонятным вкусом. Больше никогда не закажу здесь
Мой отзыв конкретно не стоящий донер и персонал и повара, не стоит тратить деньги"
242820583;На Есет батыра;Лана 🌑;1;2026-05-16;да;0;многое убрали из меню, к сожалению теперь нет шаурмы. донер не сочный, хотя и ранее мало соуса было. картошки много, мяса мало... в последний раз перекусываем здесь ибо еще и траванулись, не приятно. 🫩
242103181;На Есет батыра;Алдиар Тургамбаев;1;2026-05-13;да;0;Скатились, в прошлом году было вкусно. В этом пару раз брал. Повара поменяйте. Сухой, одна картошка. Заказал острый Джиммичури, не одного перчика внутри. Плюс сухой, половина в мусорку
241604346;На Есет батыра;Александр Лосев;1;2026-05-10;да;0;Огромнейший минус данного заведения они прям ложат на обратную связь, после замечаний всё равно ложат, всё вкусно
240791582;На Есет батыра;Zhumabek;1;2026-05-06;да;0;До сих пор за Айран деньги не вернули
240308322;На Есет батыра;kyrielle 💫;5;2026-05-04;да;0;👍🏻👍🏻👍🏻😋
240243740;На Есет батыра;Рустам Нугманов;5;2026-05-04;да;0;Всё вкусно из того что пробовал, хотя ел у Них только вертушка джеки Чана,ласковый мц(названия написать неразрешили ругательства типа пришлось завуалировать🤣)донер грибной но в нем как будто сочности чуть нехватило и мексиканский ,ещё норм донеры в Истанбуле и в Марадонер ,остальные непробовал ,написал из личного опыта,
239988090;На Есет батыра;Данияр Sss;1;2026-05-03;да;0;Говнө полная как в кетчунезе🙄
239393867;На Есет батыра;Linkin Park;5;2026-04-30;да;0;Очень вкусный Донер!!
237536691;На Есет батыра;Жания Буркутбаева;1;2026-04-21;да;0;Были в первый раз, картошки много , соус не очень , маленький очень это мы брали стандарт куринный
236484688;На Есет батыра;Нурсеит Амангосов;3;2026-04-16;да;0;Сам донер вкусный. Но на кассе ждал пока девушка примет заказ. Сама в это время разговаривала по телефону, похоже с коллегами. Ждал пока закончит разговор. Рядом стояла женщина тоже ждала, но не выдержала и ушла. Дальше дала указания другой коллеге пойти купить что то с магазина. Мой заказ занял буквально секунд десять. Можно было принять заказ, а потом продолжить разговор.
235971271;На Есет батыра;S ⠀;1;2026-04-14;да;0;не стоит за свои цены
235889843;На Есет батыра;Rishat Bo$$;5;2026-04-14;да;0;Хорошее заведение, официанты приветливые, Донер мексиканский вкусный, классический не очень, бургеры замечательные, точно заслуживает 5 звёзд!!!!
234215697;На Есет батыра;Arailym Ahmet;5;2026-04-06;да;0;Донер мен фри ұнады,дәмді👍🏻 Ішіндегі қыздар да сыпайы,өте жақсы🌹 Тез дайын болды,іші шағын отбасымен отыруға жақсы жер10/10🔥
233708929;На Есет батыра;Ттт Ммм;1;2026-04-04;да;0;"В 2гис и в инсте стоит информация о работе до 00:00
Но заказ в 23:25 принимать отказались"
232592490;На Есет батыра;Максим Гуляев;5;2026-03-30;да;0;Пушка🎰
232527924;На Есет батыра;алма .;5;2026-03-29;да;0;"дерзкие донеры 
бомбезные бургеры 
чумачечые чикены 
феноменальные фри"
232527707;На Есет батыра;моля .;5;2026-03-29;да;0;"заведение хорошее, меню разнообразное, очень вкусно готовят.
и подача аппетитная 😋"
230986847;На Есет батыра;Рашида Чи;5;2026-03-23;да;0;хорошее место, официанты и кассиры вежливые. Сам донер у них вкусный
230886256;На Есет батыра;VIRUS K4;5;2026-03-22;да;0;Уаууу😍😍😍😍, өте керемет унады маған😍😍😍
230886245;На Есет батыра;Азиза Садибекова;4;2026-03-22;да;0;Өте керемет жоғары деңгейде. Донердің дәмі өте керемет. Ақтөбедегі ең дәмді донер🤤🤤🤤🤤🤤🤤😍😍😍😍
230859574;На Есет батыра;Санторе Адилбек;5;2026-03-22;да;0;Кассир топ офицант агай оте жаксы 😆
228486251;На Есет батыра;Тимур Темерханов;1;2026-03-11;да;0;Самый худший бургер в жизни
227402056;На Есет батыра;Ayazhan Amankos;2;2026-03-07;да;0;"Нет организованности, кухня долгая, принесли холодный бургер, когда спросили у официанта напитки, ответила чтобы сами взяли и бокалы и напитки 😆
Кассир и официант не смогли вместе работать и раздать заказы и на доставку и в зал
Если не можете во время ауызашар справиться, в этом вины клиентов нет что у вас 2 повара всего лишь и много заказов
Как то нужно закрывать кухню тогда
Не могли комбо за 35 минут принести, хотя говорили что ожидание 20 минут
Когда об этом сказала непонятно то ли управляющий то ли админ начала отвечать что заказы 30-40 минут готовятся
Разочарованы
Больше не придем"
227180762;На Есет батыра;Amina Lukpanova;5;2026-03-05;да;0;Уже больше двух лет ходим к Вам. Очень вкусно все и сотрудники очень хорошие :)
226563002;На Есет батыра;Санат Набиев;5;2026-03-04;да;0;Лучшие донеры в Актобе! Чимичурри донер One Love!
220697460;На Есет батыра;Maxat Gizatov;5;2026-02-20;да;0;Лучший донер, без тонны майонеза и жареной картошки. Только овощи и мясо, вкусно и полезно
220348470;На Есет батыра;Кирилл Ф;5;2026-02-18;да;0;Я являюсь постоянным посетителем. Перепробовал практически всё из меню — всё вкусно и сочно. Приемлемые цены, довольно быстрое обслуживание, очень вежливый и приветливый персонал. Если хочется мощной шаурмы — тебе сюда!
219722388;На Есет батыра;A Z;5;2026-02-16;да;0;"Алғысымды біріншіден поварларға айтамын; ерекше дәмі бар, мықты бургерлерге
Персоналға айтамын, бәрі жоғары деңгей
Асылай қарындасыма рахмет, жақсы түсіндіріп, қызметін жоғары деңгейде көрсетті"
219721288;На Есет батыра;Али Жуманов;5;2026-02-16;да;0;Рахмет, бәрі күшті, бәрі керемет, бәрі дәмді. Әсіресе мықты, топ бургерлер тек Доберде🔥. Арнайы алғысымды персоналға, сервиске айтамын. Асылай қарындасыма рахмет
219542218;На Есет батыра;Валентина Изтлеуова;5;2026-02-15;да;0;Донер очень вкусный!!! На кассе пр вғтливо встретили, повар все вкусно приготовил, обслуживание на хорошем уровне
219522783;На Есет батыра;Диляра Амандыкова;5;2026-02-15;да;0;Сегодня первый раз заказала Донер, мне очень понравилось 😊 вкусно 🤤 все в меру, не сухой и не жирный 🫶❤️
219325541;На Есет батыра;Алия Жанбулатова;5;2026-02-14;да;0;Очень вкусная еда и интерьер , кухня на высшем уровне , девушка кассир и обслуживающий персонал вежливый и приятный😍😍
219269976;На Есет батыра;Samir Sayan;5;2026-02-14;да;0;"Очень вкусная кухня порции большие 
Очень вежливые девушки на кассе и на обслуживании 👍🏻👍🏻👍🏻"
219100925;На Есет батыра;Totsamyy T;5;2026-02-13;да;0;Очень вежливый персонал , рассказали про весь ассортимент , и очень вкусно спасибо )
218968748;На Есет батыра;Виктория H;5;2026-02-13;да;0;Очень вежливая девушка кассир сегодня принимала у нас заказ и все было очень вкусно как и всегда! Большое спасибо персоналу!
218951279;На Есет батыра;Alexandra )));5;2026-02-12;да;0;Самые вкусные донеры в нашем городе!
218390633;На Есет батыра;Мирас Кумекбаев;5;2026-02-10;да;0;Ұйқташка жұматашка 🤤
218200865;На Есет батыра;Тикош 🌝;1;2026-02-10;нет;0;Ужасноо прямм касса мен оффтар вашше паника жүрген тамақтын қандай екеніңде білмейді ондайлары бар жасамасын жұмыс тамақтары удаай ащщы жасау білмейді🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ даж 1 бал жалко
217887556;На Есет батыра;Алина 💋;4;2026-02-09;да;0;Само заведение классное, донеры вкусные, игры прикольные. Но, обслуживание так себе 😔
217972886;На Есет батыра;диана .;4;2026-02-09;нет;0;Кухня немного скатилась, донеры внутри холодные, обслуживание тоже немного скатилось, официанты путаются в том, что они приносят и происходит путаница. Очень любим Добер Донер с друзьями, всегда есть игры, чистое приятное помещение. Конечно будем приходить ещё, но хотелось бы чтобы сервис стал немного лучше. Всех благ и роста
217888509;На Есет батыра;Lexa;3;2026-02-09;нет;0;Пришли компанией и узнали, что они сократили время работы до 11, хотя раньше спокойно сидели до 1 ночи. Вывески с временем работы нету. К самой кухне и интерьеру вопросов нету, но обслуживание было ужасно. Официантка не знает меню и выдает заказы на обум, путает заказы, пока разбирались уже все остыло. Раньше было лучше....
217888208;На Есет батыра;Милде Конопля;1;2026-02-09;нет;0;Все очень сильно испортилось. Во первых пришли компанией и нам с порога заявили что работают до 11:30 хотя раньше сидели и до часу. Во вторых сами донеры стали маслянистыми именно масло. Игры все покоцаны и не полные (хотя можно заменить). Официанты не озвучивают что приносят и путают. Все очень сильно скатились!! Все очень плохо!
217641532;На Есет батыра;Кокетка;5;2026-02-07;да;0;Добер вы лучшие!!!Являюсь вашим постоянным гостем и очень часто заказываю с доставкой,приятный персонал и обстановка!
212166281;На Есет батыра;Профи ✊;3;2026-01-14;да;0;DD по акции на вынос. Мясо курицы жесткое, так еще и куриные косточки в донере🤦.
211915918;На Есет батыра;Генерал Кетчуп 💋🌹;1;2026-01-13;да;0;Мне было ужасно плохо, я и моя подруга зашли в туалет, но зашла только я в уборную саму, а подруга меня просто ждала, а в итоге оплату взяли за двоих!! Что за беспредел!! На 100 тенге обокрали!! Ещё и туалет платный!! Позорище!!! ЕЩЁ И КАБИНКА БЫЛА ГРЯЗНОЙ!!! И СТУЛЬЧАХ ИМЕЛ КАПЛИ МОЧИ!!! БЕСПРЕДЕЛ!!! Туалеты даже не моют!!!
211714514;На Есет батыра;Никита Касимов;5;2026-01-12;да;0;Кассир Асылай очень прекрасная девушка отлично обслужила ,кухня замечательная
211325003;На Есет батыра;Aiman Abilova;5;2026-01-10;да;0;Dober Doner — это место, куда хочется возвращаться. Бургеры, донеры и шаверма здесь действительно на уровне: сочное мясо, свежие овощи, вкусные фирменные соусы и отличная подача. Куриные позиции (Chicken) особенно радуют — хрустящие, ароматные и очень сытные. Порции щедрые, всё готовят быстро и аккуратно, чувствуется стабильное качество. Вкус сбалансированный, ничего лишнего — просто по-настоящему вкусная еда. Одно из тех заведений, которое смело можно рекомендовать 👍🔥
210823825;На Есет батыра;Dead Morise;5;2026-01-08;да;0;Один из самых лучших донеров города Актобе, сотрудники вежливые и приветливые, донеры приятные как на запах так и на вкус, очень нравится это заведение
210823627;На Есет батыра;Искандер Алматов;5;2026-01-08;да;0;Хорошие место, обслуживание тоже хорошо, донеры шаверма вообщем разнообразие вкусное, уютное место с друзьями посидели тоже хорошо 👍
210823428;На Есет батыра;Анастасия Попова;5;2026-01-08;да;0;Отличные и вкусные донеры)
210650022;На Есет батыра;Zh 4;5;2026-01-07;да;0;Очень вкусные сочные и сытные донеры готовят именно здесь! Если устали от обычных куриных с одинаковой скучной и сухой начинкой, вам сюда!
210719984;На Есет батыра;Демьян Верещагин;5;2026-01-07;да;0;Очень хорошее обслуживание
210719721;На Есет батыра;евген кент;4;2026-01-07;да;0;все отлично все понравилось обслуживание супер приветливый персонал столы чистые
210233544;На Есет батыра;444 ABL 12;5;2026-01-05;да;0;Забегал на ужин , остался очень доволен сервисом. Кассир Асылсй молниеносно принял заказ, подсказал по акциям. Повару отдельное спасибо — еда была горячей и очень вкусной, долго ждать не пришлось. Официант работают четко, и помогает кассиру по заказам в зале чистота. Идеальное место для тех, кто ценит свое время и качество еды. Рекомендую!
210227822;На Есет батыра;Ажар Елешева;5;2026-01-05;да;0;самое вкусное донеры😍😍поварам руки целую,кассир Асылай встретил с улыбкой,быстро рассчитал ,не создавая проблем ,одновременно и по телефону успевает принят и в ресепшене,официант мальчик очень внимательный и вежливый,во время убирал лишние со стола ,очень хороший состав,всем советую очень хорошое заведение и сотрудники замечателные☺️☺️
210218699;На Есет батыра;Руслан Р;1;2026-01-05;да;0;Донер ужасный, приготовили как попало.
210207857;На Есет батыра;Владислав Нагорный;5;2026-01-05;да;0;Хорошее заведение, просторно, уютно а главное очень вкусно. Отдельная благодарность персоналу за создание уюта, комфорта в заведении и великолепного вкуса блюд.
210035723;На Есет батыра;Polinka _li;5;2026-01-04;да;0;Донеры здесь просто потрясающие! Кассир — очаровательный человек, с которым приятно пообщаться
209865607;На Есет батыра;Кирилл Ахметов;5;2026-01-03;да;0;"Лучшая донерка , вкус всегда на высоте , качество продукта и цена на все 💯 
Рекомендую каждому 🫵🏽"
209183833;На Есет батыра;Айдана Садыкова;5;2025-12-29;да;0;Спасибо очень вкусно, приходили сегодня с дочкой. Хотела бы отметить официантку Асылай, очень приятная и внимательная!👍 умничка💋 Процветания вам!
209174358;На Есет батыра;rikiluvr ㅤ;5;2025-12-29;да;0;вкусно
209169802;На Есет батыра;Azharrrd 📴;5;2025-12-29;да;0;Очень вкусно!!!!10/10😍😍
208918014;На Есет батыра;Eldar Ivanov;5;2025-12-28;да;0;Донер дәмді күшті екен
208808003;На Есет батыра;Senseite 1010;5;2025-12-27;да;0;Спасибо за вкусные донеры. Особенно Гульназ за рекомендацию и приятную беседу, интерьер и блюдо очень вкусные, я здесь частый клиент, не ошибётесь при выборе этого заведения 👍
208753764;На Есет батыра;muhamed .;5;2025-12-27;да;0;Донер вкусный очень, работникам респект, внутри все чисто, красиво,кресло удобный 👍🏻
208731356;На Есет батыра;Batyr .;5;2025-12-27;да;0;Лучшие
208305284;На Есет батыра;Nuraiym Nurmukhambetova;5;2025-12-26;да;0;"Очень вкусные донеры😋
Обслуживание тоже топ!"
208070790;На Есет батыра;Икрам Аскер;5;2025-12-26;да;0;"Комфортное обслуживание 
Очень вкусно по средней цене"
208044959;На Есет батыра;Monti Bektemirovna;5;2025-12-25;да;0;Бургер заказ бергем , өте дәмді әрі тез дайын болды😍 Советую всем 😘
208044834;На Есет батыра;Алия Серикбай;5;2025-12-25;да;0;Все очень вкусный🥰👍🏻
207993177;На Есет батыра;Zaika Uteshova;5;2025-12-25;да;0;"Заказываю не в первый раз 
Все очень вкусно 
Кассирша очень милая и добрая девушка
Я заказываю через доставку 
Все быстро и вкусно"
207721940;На Есет батыра;Жанна Курманбаева;5;2025-12-24;да;0;"Мы в первый раз побывали и нам с мужем очень понравилось все.
Уютная атмосфера приятная музыка.
Персонал очень вежливый, обслужили быстро нам долго не пришлось ждать.
Заказали два донера разных очень вкусные и сочные👍"
207508538;На Есет батыра;Dmitryi Kononov;1;2025-12-23;да;0;Заказывал здесь с 2023 года но сегодня был последний мой заказ тут . Последнее время постоянные проблемы с едой . То не то отправят , то приезжают какие то помои . Может для ваших поваров это съедобно , но увы не все свиньи . Постоянно извинения и переделка блюд , хотя уже нет времени на еду . Все заказы чаще всего были с точки на жубанова , но и с этого филиала тоже проблемы. Фото прикрепляю тут
207260023;На Есет батыра;Nikusya Vech;2;2025-12-22;да;0;Донер очень соленный .
206762671;На Есет батыра;Анастасия Павлова;5;2025-12-20;да;0;"Кассир Гульназ самая прекрасная девушка❤️‍🩹 клиентоориентированность супер, подняла настроение и быстро все приготовили.
Всегда чисто, уютно, берем каждый раз их фирменный Донер!
Продолжайте в том же духе 💪"
206761017;На Есет батыра;City spirit;5;2025-12-20;да;0;Очень вкусно. Всегда сюда заезжаем. Отдельное спасибо Гульназ. Встретила очень тепло🥹❤️
205994989;На Есет батыра;Alish id472891639;1;2025-12-15;да;0;"Всегда приходим сюда, всегда вкусно но обслуживание оставляет желать лучшего. В этот раз заказали 2 бургера ждали 40 минут заказ бургеры, тем временем на протяжении 10 минут слышали звон колокольчика( знак что готово), официанты и кассир сидели в наушниках видимо не слышали этого. В итоге принесли полностью остывший холодный бургер… Второй раз оставляют плохое впечатление из за обслуживания. В конце получили один бургер через час, второй вообще размешали в кашу превратили, предложили переделать но еще ждать 40 минут не было желании)
Пишут что отличный персонал, но как раз таки тут персонал хромает сильно

15 декабря 19:42"
205834218;На Есет батыра;Daniya A.🩵;5;2025-12-15;да;0;Отличный персонал, все быстро и четко❤️
205160099;На Есет батыра;Анастасия Красуцкая;5;2025-12-11;да;0;Очень вкусно, вежливый и дружелюбный персонал☺️ Если вы хотим донер берем только в Добере👍
204528753;На Есет батыра;Альберт Караев;5;2025-12-07;да;0;когда вкусно, тогда вкусно) только что взял у них две шавермы с курой, я в восторге!)
204262432;На Есет батыра;Залевский Андрей;5;2025-12-06;да;0;Был 6 декабря, очень вкусно, прекрасный приветливый и очень внимательный персонал! Рекомендую
204341577;На Есет батыра;Artur;5;2025-12-06;нет;0;Обслуживание топ но капусты в фирменном как те не так
203748855;На Есет батыра;Ильяс Курманалин;5;2025-12-03;да;0;Был здесь два раза: в первый раз пробовал хот-дог, во второй — донер. Оба раза всё было очень вкусно, свежо и аккуратно приготовлено. Приятное место, куда хочется вернуться однозначно рекомендую
203724398;На Есет батыра;Danchoo .;5;2025-12-03;да;0;"Өтеее дәмді ❤️❤️ 
Ышы де әдемыы ышынды настолни ойындар бар достармен келуге кенес берем ❤️❤️ өкынбисындерр шынмен ❤️❤️❤️"
203732350;На Есет батыра;Нурислам Рамазан;5;2025-12-03;да;0;Керемет, ішіде тағамыда, ішінде әртүрлі қызық ойындар бар, арзан әрі тиімді, выбор көп
203724261;На Есет батыра;Mirzhan Abduliev;5;2025-12-03;да;0;Өте керемет келіңіздер ☺️☺️
203471321;На Есет батыра;City spirit;5;2025-12-02;да;0;Самое классное заведение, официанты красивые, и привлекательные, обслуживание хорошее, и быстро принесли, товары вам спасибо большое, донеры супер вкусные, советую всем😋
203468987;На Есет батыра;Жулдыз аманкызы;5;2025-12-02;да;0;Официантка крутая вкусно спасибо
203404512;На Есет батыра;Даниска;5;2025-12-02;да;0;Донеры очень вкусные по мимо донеров есть развлечения что бы скучно не ждать
203404464;На Есет батыра;Сергей Прытков;5;2025-12-02;да;0;было быстро, все понравилось, спасибо!
203383704;На Есет батыра;Сырым Берденов;5;2025-12-02;да;0;Вкусные донеры. Приятный персонал!
203381315;На Есет батыра;Никита Ларионов;5;2025-12-02;да;0;"Очень хорошое обслуживание,девушка на кассе очень вежливая и приятная)
Рекомендую!!!"
203094205;На Есет батыра;#10 MVP;5;2025-11-30;да;0;Вкусно!! Кайф!!
203059957;На Есет батыра;Станислав Чернявский;5;2025-11-30;да;0;В «Добер Донер» всё понравилось. Донер свежий, мясо сочное, лаваш мягкий, соус очень вкусный. Порции щедрые, приготовили быстро. Отличное место, чтобы вкусно перекусить — рекомендую!
203059513;На Есет батыра;Niko A.C;5;2025-11-30;да;0;Посетил донерную «Добер Донер» и остался доволен. Мясо хорошо прожарено, без лишнего жира, овощи свежие, а соус прям в тему — не слишком острый и не сладкий. Лаваш плотный, не распадается. Обслуживание быстрое, персонал вежливый. Хорошее место для быстрого и вкусного перекуса.
203054961;На Есет батыра;Мария 🦊;5;2025-11-30;да;0;Донеры здесь всегда вкусные 💯 Девушка встречает с улыбкой, вежливая, внимательная и очень приятная.
203051684;На Есет батыра;Артём Басков;5;2025-11-30;да;0;Приятная обстановка, вежливый персонал, вкусные донеры
202923910;На Есет батыра;Dark Lord;5;2025-11-30;да;0;Вкусный донер классный донер 🥳🤣
202923358;На Есет батыра;Алмаз Айткали;5;2025-11-30;да;0;Персонал, еда, атмосфера, настольные игры
202869543;На Есет батыра;Арипусик Солнцева;2;2025-11-29;нет;0;Не понравилось… 2й раз наврядли приду…
202163353;На Есет батыра;Айдос Жумагулов;5;2025-11-25;да;0;От души рекомендую это место. Хожу сюда постоянно, донеры и бургеры всегда свежие и вкусные, а официанты такие же приятные, как и атмосфера. Всегда радует качество и отношение персонала.
201334347;На Есет батыра;Вырка Ма;5;2025-11-21;да;0;Вкусные донеры, беру стабильно раз в 1-2 недели, не пожалел, цены приличные, приходите не пожалеете¡
200373184;На Есет батыра;Луиза Габриелян;5;2025-11-17;да;0;Несколько раз была тут, мне очень понравилось, и друзьям , с кем мы были. Так держать ) персонал и администратор вежливый и внимательный ❤️‍🔥
198690497;На Есет батыра;Rick Morti;1;2025-11-10;да;0;"Очень разочаровалась. В донере была одна картошка и то горелая,пересоленый до ужаса!мяса почти не оказалось, и к тому же перепутали заказ,в моем не оказалось сыра. Качество и обслуживание оставляют желать лучшего. Больше заказывать здесь не буду.
Чек прилагаю."
198456016;На Есет батыра;Zhansaya Tolepova;5;2025-11-09;да;0;"Очень понравился донер — сочный, свежие овощи и вкусный соус. Всё приготовлено быстро и аккуратно. 
Отдельно хочу отметить обслуживание — кассир был вежливый, помог с выбором, всё оформил без задержек. 
Раннер Нурислам — молодец, принёс заказ быстро, с улыбкой. Приятно, когда сотрудники работают с вниманием к клиенту. Спасибо, вернусь ещё!"
198454181;На Есет батыра;Алина Реймер;5;2025-11-09;да;0;"Гульназ, Нурислам, готовила повар Карина 
Спасибо большое вам , вы лучшие 
Оперативно работаете , и как всегда очень вкусно 
Моя любимки ❤️❤️❤️"
198234077;На Есет батыра;Vadim Nuzhdin;5;2025-11-07;да;0;Отличное обслуживание, вкусная кухня, кассир Гульназ и раннер Анель сделали вечер приятнее своими улыбками.
197070922;На Есет батыра;narmaganbetu1y beknur⚜️;1;2025-11-02;да;0;Донерлері жаманак ұнамады ішінен кылшык шыкты кынбат донерлері екі донер 3500тг бармандар жаман
196846346;На Есет батыра;Ray Ray;1;2025-10-31;нет;0;Плохая франшизная точка. Порций маленькие чем на 11 и в Жубанова. Нету ли стандартов порций и т.д. Проверяйте свои франшизы, а то потеряете постоянных клиентов!!!
195084062;На Есет батыра;лика лика;1;2025-10-24;нет;0;Заказали донер, принесли полностью холодный. Мясо и соус были ледяными, есть было неприятно. Очень разочарована качеством и обслуживанием — ожидала горячее блюдо, как положено. Надеюсь, заведение обратит внимание на контроль температуры и качество . Не понимаю, как можно приносить уже готовый донер даже не разогретым. Такое ощущение, что блюдо просто стояло долгое время на столе и сразу отдали клиенту.
193647384;На Есет батыра;Bodya Misii квадратный;5;2025-10-17;да;0;лучшее место!
193058944;На Есет батыра;🦋 🪼;5;2025-10-16;да;0;"Донер, фри, чикендері өті күшті, ішінде настольный ойындар ойнап уақытта күшті өткіздік!
Асылай есімді кассирша тоже күшті обслуживание жасады❤️"
193044208;На Есет батыра;Азина Ахмолдина;1;2025-10-15;да;0;Өте нашар,жей алмадым,соус көп қосқан😬
192565004;На Есет батыра;Ислам Мархиев;5;2025-10-13;да;0;Асылай супер пупер , Рахмет за все
192299577;На Есет батыра;санька .;5;2025-10-12;да;0;очень хороший персонал,и очень вкусные донеры🤙🏻
192387089;На Есет батыра;Vika 🦈;5;2025-10-12;да;0;Кушали донер в этом филиале в том году ,сейчас живем в другом городе вспомнила вкус вашего донера теперь безумно хочу приехать в Актобе только ради него , почему в Семее нет таких вкусных донеров 😭😭😭😭
192386780;На Есет батыра;S.O.T .;5;2025-10-12;да;0;Очень вкусно
191648556;На Есет батыра;Оспан Имантаев;1;2025-10-09;нет;0;Ішінде иттің суреті толып тұр сол суретке қарап беспонтовый донерді жеееп отырасыңдар еще қымбат донердің сыртына бір жағымсыз сасық май сияқты бірдеңе жағып тастайды бір рет бара салып едік қасымдағы адам жиіркеніп сол күні ауырып қалды короче атына заты сай онша баратын жер емес
191108222;На Есет батыра;Ангелинка )));5;2025-10-06;да;0;Спасибо за донер, Асылай кассир спасибо вам за обслуживание👍🏻👍🏻👍🏻
191073599;На Есет батыра;Евгений Макшанцев;5;2025-10-06;да;0;"Самый вкусный донер!!!
Большие спасибо Асылай за обслуживание !
Очень отзывчивый и добрый человек!!!"
